0 5911 {}
0 11031 {}
0 970 {}
0 4753 {}
0 2561 {}
0 593 {}
0 10586 {}
0 9640 {}
0 4498 {}
0 5036 {}
0 5474 {}
0 4273 {}
0 5784 {}
0 7280 {}
0 12126 {}
0 9910 {}
0 13103 {}
0 3879 {}
5911 970 {}
5911 9304 {}
5911 1236 {}
5911 1412 {}
5911 1509 {}
5911 2051 {}
5911 2807 {}
5911 3309 {}
5911 7370 {}
5911 3654 {}
5911 12126 {}
5911 3814 {}
5911 12514 {}
5911 5590 {}
5911 12105 {}
5911 8152 {}
5911 7111 {}
5911 12141 {}
5911 13326 {}
5911 9640 {}
5911 7910 {}
5911 7936 {}
5911 5999 {}
5911 8176 {}
5911 6776 {}
5911 13290 {}
5911 11346 {}
5911 9017 {}
5911 11835 {}
5911 8130 {}
5911 4273 {}
5911 11243 {}
5911 7305 {}
5911 7280 {}
5911 8722 {}
5911 9910 {}
5911 9872 {}
11031 12544 {}
11031 1910 {}
11031 2450 {}
11031 2561 {}
11031 5611 {}
11031 3360 {}
11031 4498 {}
11031 4956 {}
11031 4984 {}
11031 5036 {}
11031 5474 {}
11031 5784 {}
11031 12295 {}
11031 9910 {}
11031 10244 {}
11031 12044 {}
970 3654 {}
970 12141 {}
970 7841 {}
970 2051 {}
970 7370 {}
970 5999 {}
970 1615 {}
970 11346 {}
970 4273 {}
970 11243 {}
970 7305 {}
970 7280 {}
970 12126 {}
4753 300 {}
4753 11778 {}
4753 2485 {}
4753 2686 {}
4753 3618 {}
4753 4428 {}
4753 7229 {}
4753 6153 {}
4753 8780 {}
4753 7780 {}
4753 7613 {}
4753 12409 {}
4753 11654 {}
4753 11881 {}
4753 13625 {}
4753 12295 {}
4753 5476 {}
4753 6683 {}
4753 5401 {}
2561 1910 {}
2561 8780 {}
2561 12409 {}
2561 5036 {}
2561 5474 {}
2561 10586 {}
2561 5611 {}
2561 12044 {}
2561 13625 {}
2561 4525 {}
2561 4428 {}
2561 6362 {}
2561 3879 {}
593 118 {}
593 294 {}
593 325 {}
593 5840 {}
593 1942 {}
593 5479 {}
593 11654 {}
593 3420 {}
593 6408 {}
593 12790 {}
593 11460 {}
593 5962 {}
593 8775 {}
593 11475 {}
593 5890 {}
593 10583 {}
593 6447 {}
593 3269 {}
593 12381 {}
593 83 {}
593 9955 {}
593 3911 {}
593 5476 {}
593 9045 {}
593 10582 {}
593 11527 {}
593 7766 {}
593 13314 {}
593 4875 {}
593 4956 {}
593 6597 {}
593 3943 {}
593 10649 {}
593 2259 {}
593 11555 {}
593 12218 {}
593 6929 {}
593 8643 {}
593 3334 {}
593 7960 {}
593 3549 {}
593 13592 {}
593 2686 {}
593 1262 {}
593 6252 {}
593 4009 {}
593 12721 {}
10586 300 {}
10586 12544 {}
10586 2450 {}
10586 2772 {}
10586 3360 {}
10586 3618 {}
10586 4428 {}
10586 4498 {}
10586 4956 {}
10586 4984 {}
10586 5036 {}
10586 5401 {}
10586 5474 {}
10586 5784 {}
10586 6132 {}
10586 6362 {}
10586 7850 {}
10586 8780 {}
10586 12295 {}
10586 9910 {}
10586 10244 {}
10586 4525 {}
10586 12044 {}
10586 13625 {}
10586 12487 {}
9640 827 {}
9640 1615 {}
9640 7370 {}
9640 3654 {}
9640 12126 {}
9640 12392 {}
9640 5999 {}
9640 6221 {}
9640 7305 {}
9640 7841 {}
9640 4273 {}
9640 12141 {}
9640 11346 {}
9640 11243 {}
4498 709 {}
4498 774 {}
4498 12544 {}
4498 11778 {}
4498 1828 {}
4498 1910 {}
4498 2092 {}
4498 2485 {}
4498 2772 {}
4498 4117 {}
4498 5611 {}
4498 3439 {}
4498 3497 {}
4498 3527 {}
4498 3778 {}
4498 3879 {}
4498 3956 {}
4498 4065 {}
4498 2949 {}
4498 4428 {}
4498 4459 {}
4498 7229 {}
4498 7891 {}
4498 5473 {}
4498 5474 {}
4498 13004 {}
4498 11654 {}
4498 10323 {}
4498 12790 {}
4498 13027 {}
4498 8780 {}
4498 5036 {}
4498 12953 {}
4498 10349 {}
4498 9017 {}
4498 4920 {}
4498 6362 {}
4498 3640 {}
4498 5401 {}
4498 9738 {}
4498 6020 {}
4498 10399 {}
4498 12295 {}
4498 13314 {}
4498 7564 {}
4498 4956 {}
4498 9237 {}
4498 8853 {}
4498 5369 {}
4498 5371 {}
4498 12213 {}
4498 12425 {}
4498 8241 {}
4498 13601 {}
4498 5184 {}
4498 9101 {}
4498 6941 {}
4498 13493 {}
4498 8054 {}
4498 5839 {}
4498 12044 {}
4498 7629 {}
4498 13168 {}
4498 13625 {}
4498 6132 {}
4498 12487 {}
4498 9843 {}
4498 5908 {}
4498 5684 {}
5036 325 {}
5036 1097 {}
5036 9304 {}
5036 1583 {}
5036 1910 {}
5036 2078 {}
5036 2694 {}
5036 4117 {}
5036 5611 {}
5036 3474 {}
5036 3618 {}
5036 3715 {}
5036 3879 {}
5036 3881 {}
5036 3915 {}
5036 4428 {}
5036 13314 {}
5036 12189 {}
5036 9126 {}
5036 13548 {}
5036 12409 {}
5036 5474 {}
5036 6221 {}
5036 5479 {}
5036 10930 {}
5036 11134 {}
5036 12213 {}
5036 12425 {}
5036 12044 {}
5036 8780 {}
5036 13625 {}
5036 4525 {}
5036 8649 {}
5036 6362 {}
5036 13702 {}
5036 10294 {}
5036 5401 {}
5474 300 {}
5474 12544 {}
5474 1910 {}
5474 2450 {}
5474 2772 {}
5474 5611 {}
5474 3360 {}
5474 3618 {}
5474 3715 {}
5474 3879 {}
5474 3881 {}
5474 4290 {}
5474 4428 {}
5474 12301 {}
5474 4956 {}
5474 4984 {}
5474 5371 {}
5474 5401 {}
5474 9910 {}
5474 13493 {}
5474 9237 {}
5474 8780 {}
5474 10148 {}
5474 4525 {}
5474 6362 {}
5474 5784 {}
5474 12295 {}
5474 10977 {}
5474 12409 {}
5474 13601 {}
5474 7850 {}
5474 12044 {}
5474 13625 {}
5474 6132 {}
5474 12487 {}
5474 10244 {}
4273 2807 {}
4273 7370 {}
4273 3654 {}
4273 12126 {}
4273 3814 {}
4273 5999 {}
4273 7111 {}
4273 7229 {}
4273 7280 {}
4273 8068 {}
4273 8130 {}
4273 9765 {}
4273 9549 {}
4273 9443 {}
4273 12909 {}
4273 10014 {}
4273 11346 {}
4273 13103 {}
5784 1526 {}
5784 1910 {}
5784 2772 {}
5784 5611 {}
5784 3879 {}
5784 8780 {}
5784 12044 {}
5784 8175 {}
5784 13625 {}
5784 6362 {}
5784 6132 {}
7280 9304 {}
7280 1236 {}
7280 1615 {}
7280 2051 {}
7280 2807 {}
7280 7370 {}
7280 3654 {}
7280 12126 {}
7280 3814 {}
7280 5486 {}
7280 5644 {}
